UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
454801, 1,"R",151,"A",,"A",,"R",151
454801, 2,"R",151,"A",,"A",,"R",151
454801, 3,"C",151,"A",,"A",,"C",151
454810, 1,"R",7385,"R",6940,"R",0,"R",445
454810, 2,"R",7385,"R",6940,"R",0,"R",445
454810, 3,"R",7385,"R",6940,"R",0,"R",445
454829, 1,"R",11944,"R",11366,"R",578,"R",0
454829, 2,"R",8066,"R",7488,"R",578,"R",0
454829, 3,"R",7978,"R",7400,"R",578,"R",0
454829,11,"R",88,"R",88,"R",0,"R",0
454829,12,"R",3878,"R",3878,"Z",0,"R",0
454838, 1,"R",34,"A",,"A",,"R",34
454838,12,"R",34,"A",,"A",,"R",34
454847, 1,"R",150,"A",,"A",,"R",150
454847, 2,"R",150,"A",,"A",,"R",150
454847, 3,"C",150,"A",,"A",,"C",150
454856, 1,"R",1274,"R",226,"R",987,"R",61
454856, 2,"R",1242,"R",194,"R",987,"R",61
454856, 3,"R",1242,"R",194,"R",987,"R",61
454856,12,"R",32,"R",32,"R",0,"R",0
454865, 1,"R",816,"R",121,"R",695,"R",0
454865, 2,"R",816,"R",121,"R",695,"R",0
454865, 3,"R",816,"R",121,"R",695,"R",0
454874, 1,"R",65,"A",,"A",,"R",65
454874, 2,"R",65,"A",,"A",,"R",65
454874, 3,"C",65,"A",,"A",,"C",65
454917, 1,"R",1035,"A",,"A",,"R",1035
454917, 2,"R",1035,"A",,"A",,"R",1035
454917, 3,"C",1035,"A",,"A",,"C",1035
454926, 1,"R",480,"A",,"A",,"R",480
454926, 2,"R",480,"A",,"A",,"R",480
454926, 3,"C",480,"A",,"A",,"C",480
454935, 1,"R",75,"A",,"A",,"R",75
454935, 2,"R",75,"A",,"A",,"R",75
454935, 3,"C",75,"A",,"A",,"C",75
454944, 1,"R",276,"A",,"A",,"R",276
454944, 2,"R",276,"A",,"A",,"R",276
454944, 3,"C",276,"A",,"A",,"C",276
454953, 1,"R",50,"A",,"A",,"R",50
454953, 2,"R",50,"A",,"A",,"R",50
454953, 3,"C",50,"A",,"A",,"C",50
454962, 1,"R",65,"A",,"A",,"R",65
454962, 2,"R",65,"A",,"A",,"R",65
454962, 3,"C",65,"A",,"A",,"C",65
454971, 1,"R",315,"A",,"A",,"R",315
454971, 2,"R",315,"A",,"A",,"R",315
454971, 3,"C",315,"A",,"A",,"C",315
454980, 1,"R",156,"A",,"A",,"R",156
454980, 2,"R",156,"A",,"A",,"R",156
454980, 3,"C",156,"A",,"A",,"C",156
454999, 1,"R",179,"A",,"A",,"R",179
454999, 2,"R",179,"A",,"A",,"R",179
454999, 3,"C",179,"A",,"A",,"C",179
455008, 1,"R",355,"A",,"A",,"R",355
455008, 2,"R",355,"A",,"A",,"R",355
455008, 3,"C",355,"A",,"A",,"C",355
455026, 1,"R",152,"A",,"A",,"R",152
455026, 2,"R",152,"A",,"A",,"R",152
455026, 3,"C",152,"A",,"A",,"C",152
455062, 1,"R",76,"A",,"A",,"R",76
455062, 2,"R",76,"A",,"A",,"R",76
455062, 3,"C",76,"A",,"A",,"C",76
455071, 1,"R",194,"A",,"A",,"R",194
455071, 2,"R",194,"A",,"A",,"R",194
455071, 3,"C",194,"A",,"A",,"C",194
455080, 1,"R",332,"A",,"A",,"R",332
455080, 2,"R",332,"A",,"A",,"R",332
455080, 3,"C",332,"A",,"A",,"C",332
455099, 1,"R",102,"R",17,"R",65,"R",20
455099,12,"R",102,"R",17,"R",65,"R",20
455105, 1,"R",122,"A",,"A",,"R",122
455105, 2,"R",122,"A",,"A",,"R",122
455105, 3,"C",122,"A",,"A",,"C",122
455114, 1,"R",21700,"R",2060,"R",5424,"R",14216
455114, 2,"R",21700,"R",2060,"R",5424,"R",14216
455114, 3,"R",8467,"R",1520,"R",4709,"R",2238
455114,11,"R",13233,"R",540,"R",715,"R",11978
455141, 1,"R",327,"A",,"A",,"R",327
455141, 2,"R",327,"A",,"A",,"R",327
455141, 3,"C",327,"A",,"A",,"C",327
455178, 1,"R",110,"A",,"A",,"R",110
455178,12,"R",110,"A",,"A",,"R",110
455187, 1,"R",212,"A",,"A",,"R",212
455187, 2,"R",212,"A",,"A",,"R",212
455187, 3,"C",212,"A",,"A",,"C",212
455196, 1,"R",4999,"A",,"A",,"R",4999
455196, 2,"R",4999,"A",,"A",,"R",4999
455196, 3,"R",4999,"A",,"A",,"R",4999
455202, 1,"R",623,"A",,"A",,"R",623
455202, 2,"R",623,"A",,"A",,"R",623
455202, 3,"C",623,"A",,"A",,"C",623
455211, 1,"R",432,"A",,"A",,"R",432
455211, 2,"R",432,"A",,"A",,"R",432
455211, 3,"C",432,"A",,"A",,"C",432
455220, 1,"R",66,"A",,"A",,"R",66
455220, 2,"R",66,"A",,"A",,"R",66
455220, 3,"C",66,"A",,"A",,"C",66
455239, 1,"R",15,"A",,"A",,"R",15
455239, 2,"R",15,"A",,"A",,"R",15
455239, 3,"C",15,"A",,"A",,"C",15
455257, 1,"R",544,"A",,"A",,"R",544
455257, 2,"R",544,"A",,"A",,"R",544
455257, 3,"R",544,"A",,"A",,"R",544
455275, 1,"R",419,"A",,"A",,"R",419
455275, 2,"R",419,"A",,"A",,"R",419
455275, 3,"C",419,"A",,"A",,"C",419
455284, 1,"R",394,"A",,"A",,"R",394
455284, 2,"R",394,"A",,"A",,"R",394
455284, 3,"C",394,"A",,"A",,"C",394
455327, 1,"R",68,"A",,"A",,"R",68
455327, 2,"R",68,"A",,"A",,"R",68
455327, 3,"C",68,"A",,"A",,"C",68
455336, 1,"R",298,"A",,"A",,"R",298
455336, 2,"R",298,"A",,"A",,"R",298
455336, 3,"R",298,"A",,"A",,"R",298
455354, 1,"R",519,"A",,"A",,"R",519
455354, 2,"R",519,"A",,"A",,"R",519
455354, 3,"C",519,"A",,"A",,"C",519
455381, 1,"R",148,"A",,"A",,"R",148
455381, 2,"R",148,"A",,"A",,"R",148
455381, 3,"C",148,"A",,"A",,"C",148
455406, 1,"R",580,"A",,"A",,"R",580
455406,12,"R",580,"A",,"A",,"R",580
455433, 1,"R",496,"R",21,"R",211,"R",264
455433,12,"R",496,"R",21,"R",211,"R",264
455460, 1,"R",285,"A",,"A",,"R",285
455460, 2,"R",285,"A",,"A",,"R",285
455460, 3,"C",285,"A",,"A",,"C",285
455479, 1,"R",882,"R",0,"R",476,"R",406
455479, 2,"R",882,"R",0,"R",476,"R",406
455479, 3,"R",882,"R",0,"R",476,"R",406
455488, 1,"R",538,"A",,"A",,"R",538
455488, 2,"R",538,"A",,"A",,"R",538
455488, 3,"C",538,"A",,"A",,"C",538
455512, 1,"R",6313,"R",1132,"R",898,"R",4283
455512, 2,"R",6313,"R",1132,"R",898,"R",4283
455512, 3,"R",4662,"R",789,"R",798,"R",3075
455512,11,"R",1651,"R",343,"R",100,"R",1208
455558, 1,"R",209,"A",,"A",,"R",209
455558, 2,"R",209,"A",,"A",,"R",209
455558, 3,"C",209,"A",,"A",,"C",209
455628, 1,"R",814,"A",,"A",,"R",814
455628, 2,"R",814,"A",,"A",,"R",814
455628, 3,"R",814,"A",,"A",,"R",814
455664, 1,"R",4241,"R",3294,"R",533,"R",414
455664, 2,"R",335,"R",282,"R",42,"R",11
455664, 3,"R",335,"R",282,"R",42,"R",11
455664,12,"R",3906,"R",3012,"R",491,"R",403
455707, 1,"R",90,"A",,"A",,"R",90
455707, 2,"R",90,"A",,"A",,"R",90
455707, 3,"C",90,"A",,"A",,"C",90
455725, 1,"R",1152,"A",,"A",,"R",1152
455725, 2,"R",1152,"A",,"A",,"R",1152
455725, 3,"C",1152,"A",,"A",,"C",1152
455734, 1,"R",241,"A",,"A",,"R",241
455734, 2,"R",241,"A",,"A",,"R",241
455734, 3,"C",241,"A",,"A",,"C",241
455761, 1,"R",475,"A",,"A",,"R",475
455761, 2,"R",475,"A",,"A",,"R",475
455761, 3,"C",475,"A",,"A",,"C",475
455770, 1,"R",157,"A",,"A",,"R",157
455770, 2,"R",157,"A",,"A",,"R",157
455770, 3,"R",157,"A",,"A",,"R",157
455798, 1,"R",147,"A",,"A",,"R",147
455798, 2,"R",147,"A",,"A",,"R",147
455798, 3,"C",147,"A",,"A",,"C",147
455804, 1,"R",173,"A",,"A",,"R",173
455804,12,"R",173,"A",,"A",,"R",173
455813, 1,"R",70,"A",,"A",,"R",70
455813,12,"R",70,"A",,"A",,"R",70
455831, 1,"R",209,"A",,"A",,"R",209
455831, 2,"R",209,"A",,"A",,"R",209
455831, 3,"C",209,"A",,"A",,"C",209
455859, 1,"R",392,"A",,"A",,"R",392
455859, 2,"R",392,"A",,"A",,"R",392
455859, 3,"C",392,"A",,"A",,"C",392
455868, 1,"R",508,"A",,"A",,"R",508
455868, 2,"R",508,"A",,"A",,"R",508
455868, 3,"R",508,"A",,"A",,"R",508
455877, 1,"R",180,"A",,"A",,"R",180
455877, 2,"R",180,"A",,"A",,"R",180
455877, 3,"C",180,"A",,"A",,"C",180
455886, 1,"R",213,"A",,"A",,"R",213
455886, 2,"R",213,"A",,"A",,"R",213
455886, 3,"C",213,"A",,"A",,"C",213
455895, 1,"R",433,"A",,"A",,"R",433
455895, 2,"R",433,"A",,"A",,"R",433
455895, 3,"C",433,"A",,"A",,"C",433
455901, 1,"R",283,"A",,"A",,"R",283
455901, 2,"R",283,"A",,"A",,"R",283
455901, 3,"C",283,"A",,"A",,"C",283
455910, 1,"R",82,"A",,"A",,"R",82
455910, 2,"R",82,"A",,"A",,"R",82
455910, 3,"C",82,"A",,"A",,"C",82
455929, 1,"R",83,"A",,"A",,"R",83
455929, 2,"R",83,"A",,"A",,"R",83
455929, 3,"C",83,"A",,"A",,"C",83
455956, 1,"R",150,"A",,"A",,"R",150
455956, 2,"R",150,"A",,"A",,"R",150
455956, 3,"R",150,"A",,"A",,"R",150
455965, 1,"R",190,"A",,"A",,"R",190
455965, 2,"R",190,"A",,"A",,"R",190
455965, 3,"C",190,"A",,"A",,"C",190
455974, 1,"R",358,"A",,"A",,"R",358
455974, 2,"R",358,"A",,"A",,"R",358
455974, 3,"C",358,"A",,"A",,"C",358
455983, 1,"R",563,"R",247,"R",18,"R",298
455983, 2,"R",563,"R",247,"R",18,"R",298
455983, 3,"R",547,"R",245,"R",18,"R",284
455983,11,"R",16,"R",2,"Z",0,"R",14
455992, 1,"R",442,"A",,"A",,"R",442
455992,12,"R",442,"A",,"A",,"R",442
456001, 1,"R",62,"A",,"A",,"R",62
456001, 2,"R",62,"A",,"A",,"R",62
456001, 3,"C",62,"A",,"A",,"C",62
456029, 1,"R",310,"A",,"A",,"R",310
456029, 2,"R",310,"A",,"A",,"R",310
456029, 3,"C",310,"A",,"A",,"C",310
456038, 1,"R",785,"Z",0,"R",122,"R",663
456038, 2,"R",785,"Z",0,"R",122,"R",663
456038, 3,"R",785,"Z",0,"R",122,"R",663
456065, 1,"R",261,"A",,"A",,"R",261
456065, 2,"R",261,"A",,"A",,"R",261
456065, 3,"C",261,"A",,"A",,"C",261
456074, 1,"R",249,"A",,"A",,"R",249
456074, 2,"R",249,"A",,"A",,"R",249
456074, 3,"C",249,"A",,"A",,"C",249
456126, 1,"R",100,"A",,"A",,"R",100
456126, 2,"R",100,"A",,"A",,"R",100
456126, 3,"C",100,"A",,"A",,"C",100
456135, 1,"R",128,"A",,"A",,"R",128
456135, 2,"R",128,"A",,"A",,"R",128
456135, 3,"C",128,"A",,"A",,"C",128
456153, 1,"R",143,"A",,"A",,"R",143
456153, 2,"R",143,"A",,"A",,"R",143
456153, 3,"R",143,"A",,"A",,"R",143
456205, 1,"R",657,"R",0,"R",230,"R",427
456205, 2,"R",657,"R",0,"R",230,"R",427
456205, 3,"R",657,"R",0,"R",230,"R",427
456214, 1,"R",593,"A",,"A",,"R",593
456214, 2,"R",593,"A",,"A",,"R",593
456214, 3,"C",593,"A",,"A",,"C",593
456287, 1,"R",101,"A",,"A",,"R",101
456287, 2,"R",101,"A",,"A",,"R",101
456287, 3,"C",101,"A",,"A",,"C",101
456454, 1,"R",670,"R",0,"R",291,"R",379
456454, 2,"R",670,"R",0,"R",291,"R",379
456454, 3,"R",670,"R",0,"R",291,"R",379
456481, 1,"R",204,"R",162,"R",42,"R",0
456481, 2,"R",95,"R",71,"R",24,"R",0
456481, 3,"R",95,"R",71,"R",24,"R",0
456481,12,"R",109,"R",91,"R",18,"R",0
456490, 1,"R",350,"R",134,"R",188,"R",28
456490, 2,"R",269,"R",83,"R",165,"R",21
456490, 3,"R",269,"R",83,"R",165,"R",21
456490,12,"R",81,"R",51,"R",23,"R",7
456506, 1,"R",243,"R",0,"R",29,"R",214
456506, 2,"R",243,"R",0,"R",29,"R",214
456506, 3,"R",243,"R",0,"R",29,"R",214
456515, 1,"R",61,"R",0,"R",2,"R",59
456515, 2,"R",61,"R",0,"R",2,"R",59
456515, 3,"C",61,"C",0,"C",2,"C",59
456542, 1,"R",587,"R",132,"R",0,"R",455
456542,12,"R",587,"R",132,"R",0,"R",455
456551, 1,"R",127,"A",,"A",,"R",127
456551, 2,"R",127,"A",,"A",,"R",127
456551, 3,"C",127,"A",,"A",,"C",127
456579, 1,"R",669,"R",0,"R",110,"R",559
456579, 2,"R",669,"R",0,"R",110,"R",559
456579, 3,"R",669,"R",0,"R",110,"R",559
456588, 1,"R",54,"A",,"A",,"R",54
456588, 2,"R",54,"A",,"A",,"R",54
456588, 3,"C",54,"A",,"A",,"C",54
456597, 1,"R",226,"A",,"A",,"R",226
456597, 2,"R",226,"A",,"A",,"R",226
456597, 3,"C",226,"A",,"A",,"C",226
456621, 1,"R",459,"R",441,"R",16,"R",2
456621, 2,"R",436,"R",418,"R",16,"R",2
456621, 3,"R",434,"R",417,"R",16,"R",1
456621,11,"R",2,"R",1,"Z",0,"R",1
456621,12,"R",23,"R",23,"Z",0,"R",0
456825, 1,"R",202,"A",,"A",,"R",202
456825, 2,"R",202,"A",,"A",,"R",202
456825, 3,"C",202,"A",,"A",,"C",202
456852, 1,"R",782,"R",0,"R",77,"R",705
456852, 2,"R",782,"R",0,"R",77,"R",705
456852, 3,"R",782,"R",0,"R",77,"R",705
456922, 1,"R",404,"A",,"A",,"R",404
456922, 2,"R",404,"A",,"A",,"R",404
456922, 3,"C",404,"A",,"A",,"C",404
456931, 1,"R",587,"A",,"A",,"R",587
456931, 2,"R",587,"A",,"A",,"R",587
456931, 3,"C",587,"A",,"A",,"C",587
456959, 1,"R",595,"R",17,"R",119,"R",459
456959, 2,"R",595,"R",17,"R",119,"R",459
456959, 3,"R",557,"R",16,"R",107,"R",434
456959,11,"R",38,"R",1,"R",12,"R",25
456968, 1,"R",1558,"A",,"A",,"R",1558
456968, 2,"R",1558,"A",,"A",,"R",1558
456968, 3,"C",1558,"A",,"A",,"C",1558
456977, 1,"R",163,"A",,"A",,"R",163
456977, 2,"R",163,"A",,"A",,"R",163
456977, 3,"R",163,"A",,"A",,"R",163
457031, 1,"R",94,"A",,"A",,"R",94
457031, 2,"R",94,"A",,"A",,"R",94
457031, 3,"C",94,"A",,"A",,"C",94
457077, 1,"R",447,"A",,"A",,"R",447
457077, 2,"R",447,"A",,"A",,"R",447
457077, 3,"C",447,"A",,"A",,"C",447
457086, 1,"R",249,"R",0,"R",249,"R",0
457086, 2,"R",249,"R",0,"R",249,"R",0
457086, 3,"R",249,"R",0,"R",249,"R",0
457101, 1,"R",455,"R",0,"R",217,"R",238
457101, 2,"R",455,"R",0,"R",217,"R",238
457101, 3,"R",455,"R",0,"R",217,"R",238
457110, 1,"R",645,"R",0,"R",315,"R",330
457110, 2,"R",645,"R",0,"R",315,"R",330
457110, 3,"R",645,"R",0,"R",315,"R",330
457129, 1,"R",1268,"R",12,"R",1064,"R",192
457129, 2,"R",1268,"R",12,"R",1064,"R",192
457129, 3,"R",1268,"R",12,"R",1064,"R",192
457174, 1,"R",193,"R",0,"R",193,"R",0
457174, 2,"R",193,"R",0,"R",193,"R",0
457174, 3,"C",193,"C",0,"C",193,"C",0
457192, 1,"R",47,"A",,"A",,"R",47
457192, 2,"R",47,"A",,"A",,"R",47
457192, 3,"C",47,"A",,"A",,"C",47
457208, 1,"R",241,"A",,"A",,"R",241
457208, 2,"R",241,"A",,"A",,"R",241
457208, 3,"C",241,"A",,"A",,"C",241
457226, 1,"R",62,"R",39,"R",2,"R",21
457226, 2,"R",62,"R",39,"R",2,"R",21
457226, 3,"R",58,"R",36,"R",2,"R",20
457226,11,"R",4,"R",3,"Z",0,"R",1
457253, 1,"R",133,"A",,"A",,"R",133
457253, 2,"R",133,"A",,"A",,"R",133
457253, 3,"C",133,"A",,"A",,"C",133
457271, 1,"R",72,"A",,"A",,"R",72
457271,12,"R",72,"A",,"A",,"R",72
457299, 1,"R",385,"R",0,"R",50,"R",335
457299, 2,"R",380,"R",0,"R",50,"R",330
457299, 3,"R",380,"R",0,"R",50,"R",330
457299,12,"R",5,"A",,"A",,"R",5
457314, 1,"R",137,"A",,"A",,"R",137
457314, 2,"R",137,"A",,"A",,"R",137
457314, 3,"C",137,"A",,"A",,"C",137
457323, 1,"R",521,"A",,"A",,"R",521
457323, 2,"R",521,"A",,"A",,"R",521
457323, 3,"C",521,"A",,"A",,"C",521
457332, 1,"R",52,"A",,"A",,"R",52
457332, 2,"R",52,"A",,"A",,"R",52
457332, 3,"C",52,"A",,"A",,"C",52
457341, 1,"R",186,"A",,"A",,"R",186
457341, 2,"R",186,"A",,"A",,"R",186
457341, 3,"C",186,"A",,"A",,"C",186
457350, 1,"R",68,"A",,"A",,"R",68
457350, 2,"R",68,"A",,"A",,"R",68
457350, 3,"C",68,"A",,"A",,"C",68
457378, 1,"R",251,"A",,"A",,"R",251
457378, 2,"R",251,"A",,"A",,"R",251
457378, 3,"R",251,"A",,"A",,"R",251
457387, 1,"R",461,"R",12,"R",0,"R",449
457387, 2,"R",461,"R",12,"R",0,"R",449
457387, 3,"R",235,"R",12,"R",0,"R",223
457387,11,"R",226,"R",0,"R",0,"R",226
457396, 1,"R",219,"A",,"A",,"R",219
457396, 2,"R",219,"A",,"A",,"R",219
457396, 3,"C",219,"A",,"A",,"C",219
457402, 1,"R",73,"R",35,"R",30,"R",8
457402, 2,"R",62,"R",25,"R",29,"R",8
457402, 3,"R",62,"R",25,"R",29,"R",8
457402,12,"R",11,"R",10,"R",1,"R",0
457411, 1,"R",474,"A",,"A",,"R",474
457411, 2,"R",474,"A",,"A",,"R",474
457411, 3,"C",474,"A",,"A",,"C",474
457420, 1,"R",253,"R",0,"R",24,"R",229
457420, 2,"R",253,"R",0,"R",24,"R",229
457420, 3,"C",253,"C",0,"C",24,"C",229
457439, 1,"R",125,"A",,"A",,"R",125
457439, 2,"R",125,"A",,"A",,"R",125
457439, 3,"C",125,"A",,"A",,"C",125
457448, 1,"R",163,"A",,"A",,"R",163
457448, 2,"R",163,"A",,"A",,"R",163
457448, 3,"C",163,"A",,"A",,"C",163
457466, 1,"R",33,"A",,"A",,"R",33
457466, 2,"R",33,"A",,"A",,"R",33
457466, 3,"C",33,"A",,"A",,"C",33
457475, 1,"R",154,"A",,"A",,"R",154
457475, 2,"R",154,"A",,"A",,"R",154
457475, 3,"C",154,"A",,"A",,"C",154
457484, 1,"R",177,"A",,"A",,"R",177
457484, 2,"R",136,"A",,"A",,"R",136
457484, 3,"R",136,"A",,"A",,"R",136
457484,12,"R",41,"A",,"A",,"R",41
457493, 1,"R",28,"A",,"A",,"R",28
457493, 2,"R",28,"A",,"A",,"R",28
457493, 3,"C",28,"A",,"A",,"C",28
457527, 1,"R",290,"R",6,"R",233,"R",51
457527, 2,"R",290,"R",6,"R",233,"R",51
457527, 3,"R",290,"R",6,"R",233,"R",51
457536, 1,"R",849,"R",0,"R",477,"R",372
457536, 2,"R",849,"R",0,"R",477,"R",372
457536, 3,"R",849,"R",0,"R",477,"R",372
457545, 1,"R",146,"A",,"A",,"R",146
457545, 2,"R",146,"A",,"A",,"R",146
457545, 3,"C",146,"A",,"A",,"C",146
457554, 1,"R",34,"A",,"A",,"R",34
457554, 2,"R",34,"A",,"A",,"R",34
